#Processing times P^{\ell}_{jk} - first element is part type and second is operation and third is machine and fourth processing time
1,1,1,8.4
3,10,2,4.0
4,5,3,5.0
5,2,1,7.0
6,3,1,7.5
7,8,4,24.5
8,8,1,28.0
7,1,4,5.5
10,4,4,18.0
8,3,4,25.0
11,8,5,20.0
5,7,6,9.0
12,14,7,14.0
5,1,3,8.0
4,3,2,9.9
5,6,1,9.0
5,8,3,9.0
3,2,1,6.0
12,15,1,2.5
15,3,4,25.0
1,4,1,8.5
16,7,4,7.5
11,3,4,17.0
4,3,5,9.9
8,8,7,28.0
8,3,2,25.0
8,9,2,15.0
17,3,6,46.0
17,7,1,7.5
18,1,7,43.5
5,4,1,6.5
10,6,4,25.0
5,8,6,9.0
11,10,8,18.0
3,10,4,4.0
5,1,9,8.0
19,1,1,26.5
20,26,10,19.5
7,4,1,3.0
21,3,11,2.5
22,4,2,5.0
12,4,1,5.0
6,3,4,7.5
7,7,11,7.0
12,10,8,2.5
24,1,1,45.0
21,3,7,2.5
25,1,1,3.0
26,5,12,20.0
7,4,11,3.0
12,16,1,3.0
17,5,5,3.5
3,2,12,7.0
8,9,8,15.0
28,2,11,6.2
8,8,8,28.0
18,1,4,43.5
20,31,11,15.1
5,8,2,9.0
22,4,4,5.0
22,4,11,5.0
4,6,4,1.0
12,16,2,3.0
4,3,3,9.9
16,6,1,13.5
31,1,2,60.0
17,5,12,3.5
22,1,11,1.5
12,10,4,2.5
21,3,8,2.5
10,4,1,18.0
17,3,11,52.0
17,3,4,46.0
17,3,1,46.0
5,8,1,9.0
15,1,13,20.0
5,4,8,6.5
19,1,3,26.5
5,6,11,9.0
17,4,1,28.0
10,6,5,25.0
22,1,1,1.5
5,2,4,7.0
11,10,11,18.0
1,1,4,8.4
3,10,13,4.0
4,5,4,5.0
5,2,12,7.0
7,8,1,24.5
8,8,11,30.0
7,1,12,5.5
10,4,11,18.0
11,8,1,20.0
5,7,1,9.0
12,14,1,14.0
5,1,11,8.0
5,6,4,9.0
5,8,11,9.0
12,15,10,2.5
15,3,1,25.0
1,4,4,8.5
16,7,11,7.5
11,3,2,17.0
4,3,10,9.9
5,7,11,9.0
8,8,3,28.0
8,3,8,25.0
8,9,1,15.0
18,1,11,43.5
5,4,13,6.5
10,6,1,25.0
3,10,8,4.0
5,2,11,7.0
20,26,4,19.5
7,4,4,3.0
21,3,4,2.5
22,4,1,5.0
7,7,1,7.0
7,4,3,3.0
12,10,13,2.5
21,3,1,2.5
26,5,1,20.0
17,5,9,3.5
3,2,3,5.0
8,9,5,15.0
28,2,12,6.2
8,3,11,25.0
8,8,4,28.0
5,1,4,8.0
20,31,3,13.6
22,4,3,5.0
4,6,1,1.0
4,3,1,9.9
16,6,4,13.5
31,1,1,60.0
17,5,4,3.5
12,10,1,2.5
21,3,5,2.5
17,3,3,46.0
5,8,10,9.0
15,1,1,20.0
5,4,7,6.5
19,1,13,26.5
17,4,4,28.0
10,6,3,25.0
11,10,13,18.0
8,3,9,25.0
8,8,5,30.0
3,5,5,8.2
7,5,10,5.0
12,10,5,2.5
5,4,4,6.5
1,3,4,7.5
17,4,9,28.0
7,8,7,24.5
8,8,9,28.0
11,4,6,2.5
6,6,8,3.7
12,11,3,6.0
11,10,9,18.0
20,3,4,6.0
5,2,5,7.0
39,4,2,23.4
21,1,9,3.1
7,5,4,5.0
40,5,1,1.68
5,8,9,9.0
17,4,13,28.0
41,2,3,11.5
22,4,8,5.0
12,4,10,5.0
8,4,1,20.0
20,18,1,3.0
5,7,2,9.0
18,1,12,43.5
17,7,8,7.5
6,5,10,9.5
26,3,4,80
8,9,4,15.0
24,1,3,45.0
15,1,10,20.0
5,1,5,6.0
22,4,5,5.0
8,1,5,10.0
43,3,4,33.3
3,7,1,27.0
3,1,4,16.0
16,7,8,7.5
5,6,9,9.0
44,1,4,34.0
12,4,4,5.0
5,1,13,6.0
11,10,10,18.0
8,3,1,25.0
45,5,1,6.0
10,7,12,35.0
46,5,10,16.0
44,1,1,34.0
5,6,13,9.0
6,5,12,9.5
21,1,4,3.1
41,2,8,11.5
8,1,1,10.0
3,5,1,6.0
12,12,8,2.5
22,4,13,5.0
46,7,4,6.0
8,9,7,15.0
15,1,7,20.0
7,7,4,7.0
21,1,1,3.1
7,5,8,5.0
12,11,10,6.0
3,1,10,16.0
22,1,10,1.5
46,1,3,14.5
10,7,5,35.0
5,1,8,6.0
24,1,14,45.0
39,5,4,30.3
5,1,1,8.0
8,4,15,20.0
59,3,1,6.46
18,1,5,43.5
10,6,14,25.0
15,3,13,25.0
11,10,1,18.0
3,7,2,24.0
3,6,4,18.0
11,9,4,7.5
5,7,9,9.0
8,4,4,20.0
1,3,8,7.5
21,1,14,3.1
24,1,4,45.0
60,4,1,5.0
1,4,3,8.5
4,5,2,5.0
6,3,3,7.5
6,6,3,3.7
43,2,13,8.0
10,6,15,25.0
41,1,6,0.2
17,5,1,3.5
7,5,5,5.0
62,2,1,0.8
41,1,4,2.5
63,2,1,3.5
63,1,4,9.0
12,10,14,2.5
46,4,8,3.0
67,3,4,6.3
4,2,4,1.5
5,6,14,9.0
17,4,3,28.0
17,3,9,46.0
7,5,1,5.0
67,5,8,9.6
15,1,4,20.0
18,1,1,43.5
43,1,2,23.5
71,3,2,4.7
6,6,4,3.7
8,9,14,15.0
3,3,10,17.0
46,1,1,14.5
39,2,4,19.0
5,2,7,7.0
15,2,4,15.0
71,1,1,2.0
11,10,7,18.0
3,6,1,18.0
3,7,14,27.0
4,2,14,1.5
26,5,10,20.0
10,7,11,35.0
3,5,4,6.0
22,3,14,1.0
77,2,13,1.9
1,3,1,7.5
78,10,2,2.5
5,2,2,7.0
46,10,4,6.0
21,4,1,2.7
46,5,1,16.0
63,3,1,2.75
22,3,1,1.0
77,2,8,1.9
18,3,2,7.0
18,2,13,18.0
45,6,4,5.7
12,11,2,6.0
78,10,4,2.5
22,3,3,1.0
3,1,3,16.0
3,3,2,14.0
46,1,8,14.5
10,7,4,35.0
5,1,2,8.0
12,14,13,14.0
79,3,2,21.0
43,1,1,23.5
21,4,2,3.2
39,2,1,19.0
39,5,2,30.3
78,2,4,7.0
17,3,8,46.0
18,1,9,43.5
11,10,2,18.0
3,5,13,7.5
77,3,4,1.8
4,4,14,6.0
11,10,4,18.0
77,3,9,1.8
6,6,9,3.7
67,5,16,9.6
11,6,10,7.5
12,11,1,6.0
43,1,4,23.5
6,6,2,3.7
12,4,11,5.0
10,7,1,35.0
4,4,2,6.0
46,2,4,17.0
39,5,8,30.3
15,2,11,15.0
78,2,11,7.0
39,4,11,23.4
1,3,5,7.5
3,3,5,17.0
5,8,5,9.0
46,2,2,16.0
46,7,13,6.0
1,4,2,8.5
5,4,16,6.5
8,4,2,20.0
5,6,2,9.0
3,2,9,6.0
43,1,14,23.5
4,3,11,9.9
5,7,4,9.0
39,1,2,8.0
7,7,2,7.0
12,14,4,14.0
82,2,4,2.5
67,5,11,9.6
4,1,11,16.4
18,2,11,18.0
12,11,14,6.0
6,3,2,7.5
39,4,13,23.4
7,4,9,3.0
45,6,7,5.7
83,4,2,8.0
43,4,12,16.5
39,5,11,30.3
85,3,4,3.6
59,1,13,3.6
5,4,2,6.5
3,3,11,14.0
79,3,8,21.0
46,1,4,14.5
3,6,7,18.0
41,2,2,11.5
41,1,1,2.5
10,7,2,35.0
20,31,7,13.2
1,1,8,8.4
1,3,7,7.5
5,8,16,9.0
45,2,1,3.55
18,1,2,43.5
7,4,2,3.0
5,6,10,9.0
3,1,11,16.0
26,3,1,80
3,1,9,16.0
82,2,1,2.5
12,11,13,6.0
5,4,14,6.5
59,1,11,3.6
5,8,8,9.0
18,2,1,18.0
5,2,14,7.0
12,14,11,12.0
10,7,14,35.0
3,6,10,18.0
19,1,9,26.5
3,3,14,17.0
41,2,11,11.5
46,4,11,3.0
1,1,11,8.4
46,5,9,13.0
45,2,2,3.8
17,3,14,46.0
17,4,8,28.0
20,18,10,3.0
46,4,5,3.0
12,10,10,2.5
7,4,10,3.0
59,2,10,0.3
7,8,8,24.5
79,3,4,21.0
45,6,3,5.7
46,10,2,5.0
20,18,14,3.0
6,6,11,3.7
5,8,7,9.0
46,2,14,16.0
67,1,1,6.0
79,1,13,44.0
45,2,4,3.55
4,1,2,16.4
46,1,2,14.5
18,2,2,18.0
15,2,14,15.0
3,1,1,16.0
39,4,10,23.4
78,9,2,2.0
43,4,2,16.5
40,2,16,2.75
39,5,1,30.3
3,6,14,18.0
3,7,8,27.0
3,6,2,18.0
41,2,14,11.3
1,1,6,8.4
7,7,8,7.0
1,3,13,7.5
11,10,16,18.0
3,1,6,16.0
1,4,16,8.5
19,1,14,26.5
11,4,2,2.5
46,7,10,6.0
41,1,13,0.2
8,8,2,30.0
7,5,2,5.0
1,1,12,8.4
40,2,4,2.75
67,2,13,3.7
12,11,4,6.0
46,1,14,13.0
15,2,13,15.0
43,4,8,16.5
3,3,13,17.0
4,3,4,9.9
22,3,2,1.0
5,8,12,9.0
59,4,1,0.5
15,4,2,8.2
21,2,2,1.2
95,6,1,2.15
22,3,13,1.0
12,12,2,2.5
77,1,10,1.0
4,4,8,6.0
7,7,3,7.0
77,1,14,1.0
3,7,5,27.0
7,1,14,5.5
5,8,4,9.0
19,1,4,26.5
18,3,4,7.0
3,3,4,17.0
25,2,4,20.8
79,1,10,44.0
8,8,12,30.0
7,1,1,5.5
17,3,10,46.0
1,1,2,8.4
77,1,16,1.0
11,9,2,7.5
95,6,8,2.15
40,3,1,1.68
41,1,10,0.2
95,6,10,2.15
25,2,2,20.8
63,1,1,9.0
3,1,8,16.0
40,2,10,2.75
11,6,2,7.5
5,2,10,7.0
25,5,9,7.0
15,4,9,8.2
18,3,9,7.0
8,1,3,10.0
3,6,3,18.0
3,1,2,16.0
101,3,8,7.0
8,9,13,15.0
11,8,14,20.0
3,7,16,27.0
7,1,9,5.5
8,8,10,28.0
4,1,4,16.4
78,4,9,7.0
79,3,1,21.0
1,1,5,8.4
102,2,2,2.3
5,1,17,6.0
26,4,2,15.0
17,5,10,3.5
3,10,11,4.0
79,1,11,44.0
44,3,4,19.0
39,2,2,19.0
8,3,10,25.0
11,4,13,2.5
41,1,11,2.5
11,8,2,20.0
11,9,1,7.5
46,10,10,6.0
20,26,1,19.5
41,2,4,11.3
44,3,8,19.0
104,1,2,0.27
67,5,1,9.6
45,1,11,3.35
4,2,1,1.5
101,3,5,7.0
78,4,10,7.0
22,1,4,1.5
104,1,4,0.27
46,7,11,5.0
110,1,4,3.1
26,4,1,15.0
102,2,4,2.3
46,2,10,16.0
79,1,4,44.0
8,1,2,10.0
31,1,4,60.0
5,4,10,6.5
46,4,10,3.0
67,7,1,4.83
67,8,4,0.36
17,8,1,2.0
25,3,4,2.0
78,4,4,7.0
4,5,13,5.0
5,4,9,6.5
6,3,7,7.5
110,3,4,5.2
45,3,1,4.58
46,7,1,6.0
39,5,10,30.3
78,9,4,2.0
113,2,1,8.0
110,4,1,5.2
62,1,4,4.35
11,6,8,7.5
102,2,9,2.3
3,3,1,17.0
4,5,10,5.0
79,1,2,44.0
12,16,7,3.0
41,1,17,0.2
67,7,9,4.83
71,1,9,2.0
110,4,3,5.2
95,2,3,2.8
5,8,13,9.0
1,4,10,8.5
122,2,2,1.8
67,5,10,9.6
6,3,5,7.5
83,2,10,3.0
102,2,10,2.3
6,6,10,3.7
19,2,1,6.5
31,1,8,60.0
46,2,1,16.0
20,31,8,13.6
12,6,1,14.2
7,7,13,7.0
78,9,1,2.0
102,2,1,2.3
78,9,6,2.0
3,1,14,16.0
8,1,4,10.0
3,3,6,17.0
62,1,14,4.35
71,1,8,2.0
122,2,1,1.8
43,3,11,33.3
8,4,11,20.0
5,2,13,7.0
67,7,4,5.2
3,2,8,7.0
110,5,4,4.8
78,9,3,2.0
17,4,6,28.0
46,10,14,6.0
45,3,9,4.58
12,6,13,14.2
1,4,9,8.5
21,1,2,3.1
102,1,4,1.4
67,8,8,0.36
95,2,4,2.8
67,8,1,0.36
46,7,3,6.0
110,6,1,4.6
44,1,14,34.0
3,10,14,4.0
79,1,1,44.0
95,2,1,2.8
19,2,8,6.5
12,14,10,14.0
43,3,1,33.3
11,5,4,23.0
3,7,10,27.0
41,1,2,2.5
62,1,11,4.35
7,4,13,3.0
6,6,1,3.7
3,2,7,7.0
77,4,13,2.0
102,1,10,1.4
46,4,1,3.0
67,5,13,9.6
78,10,8,2.5
12,6,4,14.2
101,1,2,18.0
79,1,9,44.0
17,3,2,52.0
7,5,7,6.0
77,4,14,2.0
19,5,8,14.0
43,3,14,33.3
3,7,4,27.0
62,1,13,4.35
17,4,14,28.0
4,1,1,16.4
21,2,4,1.2
19,5,14,14.0
78,2,10,7.0
28,1,4,3.5
40,5,4,1.68
63,4,8,4.0
67,4,3,4.2
67,6,2,3.56
3,2,13,5.0
11,5,14,23.0
6,3,14,7.5
20,18,4,3.0
12,6,10,14.2
11,3,1,17.0
4,1,10,16.4
67,2,4,3.7
101,1,4,18.0
43,4,1,16.5
71,1,3,2.0
41,1,9,2.5
78,4,1,7.0
46,5,12,16.0
135,7,11,6.4
85,7,12,4.0
78,10,7,2.5
16,2,4,10.9
82,1,12,2.1
1,4,13,8.5
41,2,1,11.3
6,5,8,9.5
71,1,4,2.0
5,1,10,8.0
11,3,9,17.0
46,5,4,16.0
62,3,9,2.15
7,1,10,5.5
82,1,4,2.1
5,4,3,6.5
6,6,5,3.7
12,12,1,2.5
8,9,9,15.0
11,3,7,17.0
79,1,5,44.0
8,1,14,10.0
43,4,11,16.5
11,4,11,2.5
3,7,11,24.0
46,1,11,14.5
17,7,10,7.5
3,3,9,17.0
41,2,13,11.5
101,1,8,18.0
16,5,9,11.1
6,3,10,7.5
62,2,9,0.8
67,4,10,4.2
67,6,11,3.6
25,4,2,11.4
17,7,4,7.5
7,5,13,5.0
22,1,8,1.5
44,4,1,16.0
5,2,3,7.0
11,3,10,17.0
6,5,5,9.5
16,6,2,13.5
6,5,13,9.5
31,1,10,60.0
62,1,1,4.35
6,8,1,1.0
21,4,9,2.7
11,9,14,7.5
7,5,3,5.0
16,2,1,10.9
148,2,4,12.0
40,2,1,2.75
16,5,5,11.1
16,1,2,1.8
6,8,4,1.0
150,20,8,3.0
20,31,1,13.6
63,3,9,2.75
21,4,3,2.7
40,2,7,2.75
17,4,2,28.0
62,1,7,4.35
8,4,5,20.0
11,8,4,20.0
10,9,2,10.0
135,3,1,1.0
41,1,8,0.2
16,6,8,13.5
8,4,9,20.0
4,1,9,16.4
3,6,11,18.0
78,10,13,2.5
19,5,4,14.0
6,8,11,4.5
21,2,8,1.2
63,3,4,2.75
12,4,13,5.0
40,2,9,2.75
85,3,9,3.3
16,5,8,11.1
21,2,3,1.2
78,6,13,9.0
135,4,9,3.1
45,1,3,3.35
8,3,13,25.0
46,1,5,14.5
11,3,3,17.0
19,6,8,6.5
12,15,2,2.5
45,1,1,3.35
85,3,1,3.6
4,6,3,1.0
45,5,4,6.0
6,3,13,7.5
3,10,7,4.0
62,3,12,2.15
17,8,9,2.0
12,15,3,2.5
7,1,13,5.5
135,5,1,3.1
4,4,4,6.0
40,5,14,1.68
11,5,13,23.0
28,4,4,7.9
4,6,10,1.0
7,8,14,24.5
45,5,8,6.0
6,3,9,7.5
12,16,12,3.0
11,4,1,2.5
62,2,10,0.8
154,2,10,7.0
46,2,13,17.0
7,7,10,7.0
135,5,14,3.1
102,1,1,1.4
44,6,1,18.0
12,16,8,3.0
8,3,14,25.0
4,4,3,6.0
7,1,2,5.5
11,9,5,7.5
16,6,7,13.5
20,31,14,13.6
10,9,1,10.0
18,2,8,18.0
12,12,13,2.5
7,4,5,4.0
78,12,12,6.0
102,1,9,1.4
44,6,9,18.0
11,6,4,7.5
78,6,11,9.0
5,7,8,9.0
3,7,9,27.0
18,4,9,17.0
12,12,16,2.5
28,4,1,7.9
18,2,9,18.0
82,3,1,5.9
11,3,13,17.0
5,7,14,9.0
8,8,13,28.0
45,6,2,6.1
11,8,13,20.0
15,3,9,25.0
25,2,1,20.8
7,8,10,24.5
45,6,1,5.7
6,8,14,4.5
46,7,14,6.0
12,11,5,6.0
12,15,13,2.5
78,6,1,9.0
41,2,16,11.5
16,7,7,7.5
28,5,14,3.3
18,1,14,43.5
10,9,4,10.0
43,1,9,23.5
63,4,4,4.0
5,7,10,9.0
8,3,7,25.0
45,2,13,3.55
46,5,16,16.0
12,16,4,3.0
7,6,1,4.0
82,3,2,5.9
5,4,5,6.5
